T20n1142_001:0600b03	佛說慈氏菩薩陀羅尼	佛 說 慈 氏 菩 薩 陀 羅 尼 
T20n1142_001:0600b05	西天譯經三藏朝散大夫試光祿卿	西 天 譯 經 三 藏 朝 散 大 夫 試 光 祿 卿 
T20n1142_001:0600b06	明教大師臣法賢奉　詔譯	明 教 大 師 臣 法 賢 奉 詔 譯 
T20n1142_001:0600b07	怛[寧*也](切身)他(引一)悉哩悉哩(二)娑囉娑囉(三)酥嚕	怛 [寧也] 切 身 他 引 一 悉 哩 悉 哩 二 娑 囉 娑 囉 三 酥 嚕 
T20n1142_001:0600b08	酥嚕(四)達囉達囉(五)左囉左囉(六)摩賀(引)左囉(七)	酥 嚕 四 達 囉 達 囉 五 左 囉 左 囉 六 摩 賀 引 左 囉 七 
T20n1142_001:0600b09	婆囉婆囉(八)摩賀(引)婆囉(九)紺波紺波(十)摩賀(引)	婆 囉 婆 囉 八 摩 賀 引 婆 囉 九 紺 波 紺 波 十 摩 賀 引 
T20n1142_001:0600b10	紺波(十一)吽(引)末娑囉達哩摩(二合)阿屹囉(二合)	紺 波 十 一 吽 引 末 娑 囉 達 哩 摩 二 合 阿 屹 囉 二 合 
T20n1142_001:0600b11	娑(引)誐囉娑嚩(二合引)賀(引十二)	娑 引 誐 囉 娑 嚩 二 合 引 賀 引 十 二 
T20n1142_001:0600b12	佛說慈氏菩薩陀羅尼	佛 說 慈 氏 菩 薩 陀 羅 尼 
